Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general,ADSL_log
mendoza,junín,otros,Sin Datos,0,0,0,30,0,0,0,0,30,0.0
mendoza,junín,phillips,50035060,0,0,0,0,0,0,0,1,1,0.0
mendoza,junín,rodríguez peña,50035070,0,0,0,0,0,0,0,48,48,0.0
mendoza,la paz,la paz,50042020,304,0,0,4,0,0,0,1,309,5.720311776607412
mendoza,las heras,las heras,50049050,70,9,29,16048,11,2,0,703,16872,4.2626798770413155
mendoza,las heras,papagayos,50049040,0,0,0,0,0,1,0,0,1,0.0
mendoza,las heras,uspallata,50049110,26,0,2,2409,0,0,0,0,2437,3.295836866004329
mendoza,las heras,el challao,50049040,0,0,0,1,0,0,0,0,1,0.0
mendoza,lavalle,3 de mayo,50056150,0,0,0,0,0,0,0,21,21,0.0
mendoza,lavalle,barrio los olivos,50056070,190,0,0,0,0,0,0,0,190,5.25227342804663
mendoza,lavalle,costa de araujo,50056080,0,0,0,1,29,0,0,125,155,0.0
mendoza,lavalle,el vergel,50056100,0,0,0,0,0,0,0,22,22,0.0
mendoza,lavalle,ingeniero gustavo andré,50056110,0,0,0,0,0,0,0,26,26,0.0
mendoza,lavalle,jocolí,50056120,0,0,0,0,0,0,0,27,27,0.0
mendoza,lavalle,jocolí viejo,50056130,0,0,0,0,0,0,0,25,25,0.0
mendoza,lavalle,villa tulumaya,50056160,0,0,0,107,1,0,0,271,379,0.0
mendoza,luján de cuyo,agrelo,50063010,0,0,0,562,0,0,0,67,629,0.0
mendoza,luján de cuyo,cacheuta,50063030,16,0,0,0,0,0,0,31,47,2.833213344056216
mendoza,luján de cuyo,las compuertas,50063070,235,0,5,751,0,0,0,42,1033,5.4638318050256105
mendoza,luján de cuyo,luján de cuyo,50063090,967,2,27,5016,6,0,0,1827,7845,6.875232087276577
mendoza,luján de cuyo,perdriel,50063100,10,0,4,150,0,0,0,58,222,2.3978952727983707
mendoza,luján de cuyo,potrerillos,50063110,0,0,0,1,0,4,0,32,37,0.0
mendoza,luján de cuyo,ugarteche,50063120,0,0,0,123,0,0,0,127,250,0.0
mendoza,luján de cuyo,barrio perdriel iv,50063020,0,0,0,77,0,0,0,15,92,0.0
mendoza,luján de cuyo,carrodilla,50063060,0,0,0,62,0,0,0,12,74,0.0
mendoza,luján de cuyo,chacras de coria,50063060,0,0,0,229,0,0,0,24,253,0.0
mendoza,luján de cuyo,costa flores,50063040,0,0,0,133,0,0,0,17,150,0.0
mendoza,luján de cuyo,el carrizal,50063050,0,0,0,0,0,0,0,42,42,0.0
mendoza,luján de cuyo,el salto,50063060,0,0,0,0,0,0,0,34,34,0.0
mendoza,luján de cuyo,las vegas,50063080,0,0,0,0,0,0,0,32,32,0.0
mendoza,luján de cuyo,mayor drummond,50063060,0,0,0,24,0,0,0,17,41,0.0
mendoza,luján de cuyo,vistalba,50063060,0,0,0,227,0,0,0,27,254,0.0
mendoza,luján de cuyo,la puntilla,50063060,0,0,0,0,0,0,0,2,2,0.0
mendoza,maipú,barrancas,50070010,0,0,0,0,0,0,0,31,31,0.0
mendoza,maipú,cruz de piedra,50070030,0,0,0,59,0,0,0,12,71,0.0
mendoza,maipú,fray luis beltrán,50070050,174,1,3,0,0,0,0,66,244,5.1647859739235145
mendoza,maipú,maipú,50070060,202,4,13,10057,6,0,0,1356,11638,5.313205979041787
mendoza,maipú,rodeo del medio,50070070,151,0,1,0,0,0,0,348,500,5.0238805208462765
mendoza,maipú,russell,50070080,90,0,14,3901,0,0,0,0,4005,4.51085950651685
mendoza,maipú,san roque,50070090,80,0,6,3640,0,0,0,104,3830,4.394449154672439
mendoza,maipú,barrio jesús de nazaret,50070020,0,0,0,0,0,0,0,33,33,0.0
mendoza,maipú,el pedregal,50070040,0,0,0,0,0,0,0,31,31,0.0
mendoza,maipú,villa teresa,50070100,0,0,0,0,0,0,0,38,38,0.0
mendoza,maipú,general gutierrez,50070040,0,0,0,1,0,0,0,0,1,0.0
mendoza,maipú,luzuriaga,50070090,0,0,0,9,0,0,0,0,9,0.0
mendoza,malargüe,las leñas,50077030,0,0,0,3,0,0,0,0,3,0.0
mendoza,malargüe,malargüe,50077040,0,1613,4,3,0,4,0,28,1652,0.0
mendoza,otros,otros,Sin Datos,0,0,0,0,7,0,0,0,7,0.0
mendoza,rivadavia,andrade,50084010,0,0,0,0,0,0,0,13,13,0.0
mendoza,rivadavia,barrio cooperativa los campamentos,50084020,0,0,0,0,0,0,0,5,5,0.0
mendoza,rivadavia,barrio rivadavia,50084030,0,0,0,0,0,1,0,63,64,0.0
mendoza,rivadavia,el mirador,50084040,0,0,0,1,0,0,0,66,67,0.0
mendoza,rivadavia,la central,50084050,0,0,0,0,0,0,0,98,98,0.0
mendoza,rivadavia,la esperanza,50084060,0,0,0,0,0,0,0,33,33,0.0
mendoza,rivadavia,la florida,50084070,0,0,0,0,0,0,0,96,96,0.0
mendoza,rivadavia,la libertad,50084080,0,0,0,0,0,0,0,60,60,0.0
mendoza,rivadavia,los árboles,50084090,0,0,0,0,0,0,0,8,8,0.0
mendoza,rivadavia,los campamentos,50084100,0,0,0,0,0,0,0,81,81,0.0
mendoza,rivadavia,medrano,50084110,0,0,1,0,0,0,0,3,4,0.0
mendoza,rivadavia,mundo nuevo,50084120,0,0,0,0,0,0,0,13,13,0.0
mendoza,rivadavia,reducción de abajo,50084130,0,0,0,0,0,0,0,61,61,0.0
mendoza,rivadavia,rivadavia,50084140,636,0,5,2892,0,2,0,903,4438,6.456769655572163
mendoza,rivadavia,santa maría de oro,50084150,0,0,0,0,0,0,0,42,42,0.0
mendoza,san carlos,chilecito,50091020,0,0,0,0,0,0,0,153,153,0.0
mendoza,san carlos,eugenio bustos,50091030,18,0,0,0,0,0,0,628,646,2.9444389791664403
mendoza,san carlos,la consulta,50091040,131,0,0,0,0,1,0,639,771,4.882801922586371
mendoza,san carlos,san carlos,50091060,0,167,0,0,0,0,0,400,567,0.0
mendoza,san carlos,pareditas,50091050,0,0,0,86,1,0,0,33,120,0.0
mendoza,san carlos,barrio el cepillo,50091010,0,0,0,0,0,0,0,47,47,0.0
mendoza,san martín,alto salvador,50098090,0,0,0,34,0,0,0,19,53,0.0
mendoza,san martín,alto verde,50098020,0,0,0,63,0,0,0,88,151,0.0
mendoza,san martín,chapanay,50098060,0,0,1,7,0,0,0,32,40,0.0
mendoza,san martín,el ramblón,50098077,0,0,0,0,0,0,0,107,107,0.0
mendoza,san martín,montecaseros,50098080,0,0,0,0,0,0,0,94,94,0.0
mendoza,san martín,nueva california,50098090,0,0,0,0,0,0,0,47,47,0.0
mendoza,san martín,otros,Sin Datos,0,0,0,0,0,0,0,94,94,0.0
mendoza,san martín,palmira,50098090,0,0,0,513,0,0,0,20,533,0.0
mendoza,san martín,san martín,50098100,0,3,0,2814,0,0,0,894,3711,0.0
mendoza,san martín,tres porteñas,50098110,0,0,0,2,0,0,0,209,211,0.0
mendoza,san martín,el espino,50098073,0,0,0,0,0,0,0,59,59,0.0
mendoza,san rafael,25 de mayo,50105220,0,79,1,0,0,0,0,14,94,0.0
mendoza,san rafael,cuadro benegas,50105060,23,0,2,2960,0,0,0,418,3403,3.1780538303479458
mendoza,san rafael,el nihuil,50105070,0,0,0,0,0,0,0,89,89,0.0
mendoza,san rafael,goudge,50105100,0,1,0,0,0,0,0,177,178,0.0
mendoza,san rafael,san rafael,50105210,2538,1757,208,12,1,0,0,1235,5751,7.839525581704678
mendoza,san rafael,punta del agua,50105170,0,0,0,2,0,0,0,0,2,0.0
mendoza,san rafael,las malvinas,50105130,0,0,0,0,0,0,0,54,54,0.0
mendoza,san rafael,monte comán,50105150,0,0,0,0,0,0,0,447,447,0.0
mendoza,san rafael,rama caída,50105180,0,0,0,0,0,0,0,459,459,0.0
mendoza,san rafael,real del padre,50105190,0,0,0,0,0,0,0,670,670,0.0
mendoza,san rafael,salto de las rosas,50105200,0,0,0,0,0,0,0,365,365,0.0
mendoza,san rafael,villa atuel,50105230,0,0,0,0,0,0,0,351,351,0.0
mendoza,san rafael,jaime prats,50105110,0,0,0,0,0,0,0,94,94,0.0
mendoza,san rafael,capitán montoya,50105050,0,0,0,0,0,0,0,2,2,0.0
mendoza,santa rosa,barrio 12 de octubre,50112010,0,0,0,2,0,0,0,0,2,0.0
mendoza,santa rosa,la dormida,50112040,0,0,0,0,0,0,0,397,397,0.0
mendoza,santa rosa,las catitas,50112050,0,0,0,0,0,0,0,288,288,0.0
mendoza,santa rosa,santa rosa,50112060,0,0,0,2,0,0,0,153,155,0.0
mendoza,tunuyán,los sauces,50119050,0,20,0,1,0,0,0,10,31,0.0
mendoza,tunuyán,tunuyán,50119060,199,1375,1,10,0,0,0,16,1601,5.298317366548036
mendoza,tunuyán,vista flores,50119070,0,0,0,0,0,0,0,272,272,0.0
mendoza,tunuyán,campo los andes,50119020,0,55,0,0,0,0,0,0,55,0.0
mendoza,tunuyán,colonia las rosas,50119030,0,0,0,0,12,0,0,199,211,0.0
mendoza,tupungato,san josé,50126050,0,0,0,3,0,0,0,17,20,0.0
mendoza,tupungato,tupungato,50126060,358,0,0,3,0,3,0,598,962,5.883322388488279
mendoza,tupungato,cordón del plata,50126020,0,0,0,0,0,0,0,344,344,0.0
mendoza,tupungato,la arboleda,50126040,0,0,0,0,0,0,0,45,45,0.0
misiones,25 de mayo,25 de mayo,54119060,0,0,0,0,538,2,0,0,540,0.0
misiones,25 de mayo,colonia alicia,54119020,0,0,0,0,20,0,0,79,99,0.0
misiones,25 de mayo,colonia aurora,54119030,0,0,0,0,10,1,0,110,121,0.0
misiones,25 de mayo,san francisco de asís,54119040,0,0,0,15,40,0,0,25,80,0.0
misiones,25 de mayo,santa rita,54119050,0,0,0,30,150,1,0,50,231,0.0
misiones,25 de mayo,alicia baja,54119025,0,0,0,0,0,0,0,68,68,0.0
misiones,25 de mayo,alba posse,54119010,0,0,0,40,0,0,0,0,40,0.0
misiones,apóstoles,apóstoles,54007010,1280,3510,0,4,0,1,0,138,4933,7.155396301896734
misiones,apóstoles,azara,54007020,0,10,0,0,0,1,0,146,157,0.0
misiones,apóstoles,san josé,54007060,105,0,0,1,0,0,0,425,531,4.663439094112067
misiones,cainguás,aristóbulo del valle,54014010,1,1194,0,1325,0,2,0,2,2524,0.6931471805599453
misiones,cainguás,campo grande,54014020,6,0,0,347,0,1,0,312,666,1.9459101490553132
misiones,cainguás,dos de mayo núcleo i,54014030,0,0,0,1566,0,0,0,0,1566,0.0
misiones,cainguás,otros,Sin Datos,0,0,0,0,0,6,0,0,6,0.0
misiones,cainguás,salto encantado,54014080,0,42,0,0,0,1,0,22,65,0.0
misiones,cainguás,pueblo illia,54014070,0,0,0,0,0,0,0,89,89,0.0
misiones,cainguás,dos de mayo núcleo iii,54014050,0,0,0,0,0,0,0,125,125,0.0
misiones,candelaria,bonpland,54021010,28,0,0,0,0,0,0,0,28,3.367295829986474
misiones,candelaria,candelaria,54021020,537,1,0,0,0,2,0,0,540,6.2878585601617845
misiones,candelaria,mártires,54021050,0,0,0,0,13,0,0,3,16,0.0
misiones,candelaria,profundidad,54021060,0,0,0,0,0,0,0,3,3,0.0
misiones,candelaria,santa ana,54021080,94,0,0,0,0,0,0,0,94,4.553876891600541
misiones,capital,garupá,54028010,833,692,0,10387,0,0,0,85,11997,6.726233402358747
misiones,capital,nemesio parma,54028020,0,0,0,0,0,0,0,1,1,0.0
misiones,capital,posadas,54028030,4202,59036,0,46819,11,8,0,231,110307,8.343553835005117
misiones,concepción,concepción de la sierra,54035020,0,458,0,3,0,1,0,154,616,0.0
misiones,concepción,la corita,54035030,0,12,0,0,0,0,0,0,12,0.0
misiones,eldorado,colonia victoria,54042010,3,0,0,0,0,0,0,0,3,1.3862943611198906
misiones,eldorado,eldorado,54042020,5774,0,0,0,0,1,0,2,5777,8.661293535389994
misiones,eldorado,santiago de liniers,54042080,0,0,0,0,0,0,0,1,1,0.0
misiones,eldorado,puerto pinares,54042070,0,0,0,0,0,0,0,1,1,0.0
misiones,general manuel belgrano,bernardo de irigoyen,54049020,0,0,0,1,370,0,0,0,371,0.0
misiones,general manuel belgrano,dos hermanas,54049030,0,0,0,0,5,0,0,0,5,0.0
misiones,guaraní,el soberbio,54056010,0,0,0,0,520,1,0,729,1250,0.0
misiones,guaraní,fracrán,54056020,0,0,0,0,0,0,0,129,129,0.0
misiones,guaraní,san vicente,54056030,0,0,0,3051,20,0,0,1267,4338,0.0
misiones,iguazú,esperanza,54063010,623,2000,0,1,0,0,0,100,2724,6.436150368369428
misiones,iguazú,libertad,54063020,320,0,0,0,0,0,0,0,320,5.771441123130016
misiones,iguazú,puerto iguazú,54063030,524,4,0,7812,0,3,0,0,8343,6.263398262591624
misiones,iguazú,wanda,54063040,667,0,0,1,0,3,0,0,671,6.504288173536645
misiones,leandro n. alem,almafuerte,54070010,0,0,0,0,1,0,0,2,3,0.0
misiones,leandro n. alem,arroyo del medio,54070020,0,0,0,0,0,0,0,2,2,0.0
misiones,leandro n. alem,caá,54070030,0,0,0,0,0,0,0,1,1,0.0
misiones,leandro n. alem,cerro azul,54070040,0,314,0,10,15,2,0,131,472,0.0
misiones,leandro n. alem,dos arroyos,54070050,0,0,0,2,0,0,0,0,2,0.0
misiones,leandro n. alem,gobernador lópez,54070060,0,0,0,0,20,0,0,0,20,0.0
misiones,leandro n. alem,leandro n. alem,54070070,473,3515,0,2,127,0,0,0,4117,6.161207321695077
misiones,leandro n. alem,olegario v. andrade,54070080,0,0,0,0,0,0,0,7,7,0.0
misiones,leandro n. alem,villa libertad (municipio leandro n. alem),54070090,0,60,0,0,0,0,0,0,60,0.0
misiones,libertador grl. san martín,capioví,54077010,214,554,0,0,0,1,0,597,1366,5.3706380281276624
misiones,libertador grl. san martín,el alcázar,54077020,0,0,0,0,0,1,0,0,1,0.0
misiones,libertador grl. san martín,garuhapé,54077030,43,779,0,0,0,1,0,42,865,3.784189633918261
misiones,libertador grl. san martín,puerto leoni,54077050,0,0,0,0,0,0,0,363,363,0.0
misiones,libertador grl. san martín,puerto rico,54077060,3543,1640,0,0,0,0,0,67,5250,8.173011311724972
misiones,libertador grl. san martín,ruiz de montoya,54077070,2,297,0,0,0,1,0,48,348,1.0986122886681098
misiones,libertador grl. san martín,san miguel,54077100,1,0,0,0,0,0,0,0,1,0.6931471805599453
misiones,montecarlo,montecarlo,54084030,820,177,0,2781,0,0,0,0,3778,6.710523109452428
misiones,montecarlo,puerto piray,54084050,283,0,0,0,0,2,0,0,285,5.648974238161206
misiones,montecarlo,taruma,54084060,0,0,0,0,0,1,0,0,1,0.0
misiones,oberá,alberdi,54091010,0,0,0,23,0,0,0,2,25,0.0
misiones,oberá,campo ramón,54091020,0,324,0,12,15,1,0,0,352,0.0
misiones,oberá,campo viera,54091030,0,0,0,359,0,0,0,352,711,0.0
misiones,oberá,general alvear,54091050,0,0,0,9,0,0,0,0,9,0.0
misiones,oberá,guaraní,54091060,4,0,0,22,0,0,0,0,26,1.6094379124341003
misiones,oberá,los helechos,54091070,0,0,0,20,20,0,0,0,40,0.0
misiones,oberá,oberá,54091080,1766,385,0,2805,1,0,0,6,4963,7.4770384723196965
misiones,oberá,panambí,54091090,0,0,0,21,0,0,0,0,21,0.0
misiones,oberá,panambi kilómetro 15,54091105,0,0,0,0,50,0,0,0,50,0.0
misiones,oberá,panambí kilómetro 8,54091100,0,0,0,24,50,0,0,0,74,0.0
misiones,oberá,san martín,54091110,0,0,0,7,0,0,0,1,8,0.0
misiones,oberá,villa bonita,54091120,0,24,0,12,0,0,0,0,36,0.0
misiones,otros,otros,Sin Datos,0,0,0,0,4697,0,0,0,4697,0.0
misiones,san ignacio,gobernador roca,54098050,180,0,0,0,0,2,0,523,705,5.198497031265826
misiones,san ignacio,helvecia,54098060,0,0,0,0,0,0,0,92,92,0.0
misiones,san ignacio,hipólito yrigoyen,54098070,0,0,0,0,0,0,0,461,461,0.0
misiones,san ignacio,jardín américa,54098080,338,0,0,2845,0,0,0,2223,5406,5.82600010738045
misiones,san ignacio,san ignacio,54098110,375,0,0,0,0,1,0,958,1334,5.929589143389895
misiones,san ignacio,santo pipó,54098120,178,0,0,0,0,0,0,420,598,5.187385805840755
misiones,san ignacio,colonia polana,54098010,0,0,0,0,0,0,0,46,46,0.0
misiones,san ignacio,corpus,54098020,0,0,0,0,0,0,0,799,799,0.0
misiones,san ignacio,general urquiza,54098040,0,0,0,0,0,0,0,126,126,0.0
misiones,san ignacio,oasis,54098090,0,0,0,0,0,0,0,214,214,0.0
misiones,san ignacio,roca chica,54098100,0,0,0,0,0,0,0,293,293,0.0
misiones,san javier,florentino ameghino,54105010,0,0,0,0,60,0,0,0,60,0.0
misiones,san javier,itacaruaré,54105020,0,95,0,0,0,0,0,0,95,0.0
misiones,san javier,mojón grande,54105030,0,0,0,0,35,0,0,0,35,0.0
misiones,san javier,san javier,54105040,0,1302,0,5,40,3,0,400,1750,0.0
misiones,san pedro,cruce caballero,54112010,0,0,0,34,0,0,0,0,34,0.0
misiones,san pedro,otros,Sin Datos,0,0,0,0,15,0,0,0,15,0.0
misiones,san pedro,paraíso,54112020,0,0,0,198,8,0,0,32,238,0.0
misiones,san pedro,piñalito sur,54112030,0,0,0,26,0,0,0,2,28,0.0
misiones,san pedro,san pedro,54112040,0,1136,0,864,0,0,0,869,2869,0.0
misiones,san pedro,tobuna,54112050,0,0,0,14,0,0,0,2,16,0.0
neuquen,aluminé,aluminé,58007010,0,860,0,200,0,2,0,122,1184,0.0
neuquen,aluminé,moquehue,58007015,0,0,0,0,0,0,0,248,248,0.0
neuquen,aluminé,villa pehuenia,58007020,3,0,1,0,0,3,0,770,777,1.3862943611198906
neuquen,añelo,añelo,58014010,0,3,0,348,0,15,0,366,732,0.0
neuquen,añelo,san patricio del chañar,58014020,0,804,0,1380,0,2,0,212,2398,0.0
neuquen,catan lill,las coloradas,58021010,0,0,2,0,0,1,0,61,64,0.0
neuquen,chos malal,chos malal,58042010,348,0,7,290,0,4,92,385,1126,5.855071922202427
neuquen,chos malal,tricao malal,58042020,0,0,0,0,0,0,0,44,44,0.0
neuquen,collón curá,piedra del águila,58028010,0,0,1,0,0,2,0,0,3,0.0
neuquen,collón curá,santo tomás,58028020,0,0,0,0,0,1,0,0,1,0.0
neuquen,confluencia,arroyito,58035010,0,0,0,0,0,0,0,22,22,0.0
neuquen,confluencia,centenario,58035030,2121,2293,0,2846,0,3,0,572,7835,7.660114319173928
neuquen,confluencia,cutral có,58035040,4563,0,57,2,0,3,0,4260,8885,8.425954710981966
neuquen,confluencia,el chocón,58035050,0,0,0,0,0,1,0,249,250,0.0
neuquen,confluencia,mari menuco,58035060,0,0,0,0,0,0,0,100,100,0.0
neuquen,confluencia,neuquén,58035070,3844,61774,325,22386,164,39,2,2238,90772,8.254528881939745
neuquen,confluencia,otros,Sin Datos,0,0,0,0,0,3,0,0,3,0.0
neuquen,confluencia,plaza huincul,58035090,0,0,0,0,0,2,0,1422,1424,0.0
neuquen,confluencia,plottier,58035100,2357,2903,0,380,10,2,0,4357,10009,7.765569081097317
neuquen,confluencia,senillosa,58035110,0,0,0,456,0,2,0,1405,1863,0.0
neuquen,confluencia,villa el chocón,58035120,0,0,1,0,6,0,0,248,255,0.0
neuquen,confluencia,vista alegre norte,58035130,176,0,0,330,0,0,0,5,511,5.176149732573829
neuquen,confluencia,vista alegre sur,58035140,120,0,0,325,0,1,0,0,446,4.795790545596741
neuquen,confluencia,11 de octubre,58035080,32,0,0,418,0,0,0,0,450,3.4965075614664802
neuquen,confluencia,barrio ruca luhé,58035020,0,0,0,8,0,0,0,0,8,0.0
neuquen,huiliches,junín de los andes,58049010,323,1956,1,1826,0,2,0,1398,5506,5.780743515792329
neuquen,lácar,san martín de los andes,58056010,5572,1687,0,7618,0,5,0,842,15724,8.625688787569537
neuquen,lácar,villa lago meliquina,58056020,22,0,0,9,0,0,0,443,474,3.1354942159291497
neuquen,loncopué,chorriaca,58063010,0,0,0,0,0,1,0,60,61,0.0
neuquen,loncopué,loncopué,58063020,0,972,1,239,0,7,0,95,1314,0.0
neuquen,los lagos,villa la angostura,58070010,1154,0,8,351,0,3,0,236,1752,7.051855622955894
neuquen,los lagos,villa traful,58070020,0,0,0,0,0,3,0,0,3,0.0
neuquen,minas,andacollo,58077010,0,0,1,1,0,2,0,246,250,0.0
neuquen,minas,huinganco,58077020,0,0,1,0,0,1,0,82,84,0.0
neuquen,minas,las ovejas,58077030,0,0,0,0,0,0,0,165,165,0.0
neuquen,minas,varvarco,58077060,0,0,0,0,0,0,0,27,27,0.0
neuquen,minas,villa del nahueve,58077070,0,0,0,0,0,0,0,15,15,0.0
neuquen,minas,manzano amargo,58077050,0,0,0,0,0,0,0,10,10,0.0
neuquen,ñorquín,caviahué,58084010,0,0,1,0,0,3,0,179,183,0.0
neuquen,ñorquín,copahue,58084020,0,0,0,0,0,0,0,22,22,0.0
neuquen,ñorquín,el cholar,58084030,0,0,0,0,0,1,0,126,127,0.0
neuquen,ñorquín,el huecú,58084040,0,0,0,0,0,4,0,235,239,0.0
neuquen,ñorquín,taquimilán,58084050,0,0,0,0,0,0,0,44,44,0.0
neuquen,pehuenches,barrancas,58091010,0,0,0,0,0,0,58,0,58,0.0
neuquen,pehuenches,buta ranquil,58091020,0,0,0,0,0,3,0,0,3,0.0
neuquen,pehuenches,rincón de los sauces,58091040,690,46,5,558,3,6,0,382,1690,6.53813982376767
neuquen,picún leufú,picún leufú,58098020,0,0,0,0,0,2,0,301,303,0.0
neuquen,picunches,bajada del agrio,58105010,0,0,0,0,0,0,0,0,0,0.0
neuquen,picunches,las lajas,58105030,0,0,2,0,0,2,0,0,4,0.0
neuquen,zapala,mariano moreno,58112020,18,0,1,0,0,2,0,55,76,2.9444389791664403
neuquen,zapala,zapala,58112040,2733,0,24,1606,0,1,0,2311,6675,7.913521017283895
neuquen,zapala,los catutos,58112010,0,0,0,0,0,0,0,27,27,0.0
rio negro,25 de mayo,aguada de guerra,62091010,0,0,0,0,0,0,0,8,8,0.0
rio negro,25 de mayo,clemente onelli,62091020,0,0,0,30,0,0,0,0,30,0.0
rio negro,25 de mayo,colan conhue,62091030,0,0,0,0,0,2,0,0,2,0.0
rio negro,25 de mayo,el caín,62091040,0,0,0,0,0,2,0,0,2,0.0
rio negro,25 de mayo,ingeniero jacobacci,62091050,197,0,3,797,0,2,0,397,1396,5.288267030694535
rio negro,25 de mayo,los menucos,62091060,0,0,0,0,0,2,0,51,53,0.0
rio negro,25 de mayo,maquinchao,62091070,0,0,0,0,0,4,0,255,259,0.0
rio negro,25 de mayo,pilquiniyeu,62091090,0,0,0,0,0,1,0,0,1,0.0
rio negro,9 de julio,comicó,62049010,0,0,0,0,0,2,0,0,2,0.0
rio negro,9 de julio,cona niyeu,62049020,0,0,0,0,0,2,0,0,2,0.0
rio negro,9 de julio,ministro ramos mexía,62049030,0,0,0,6,0,1,0,150,157,0.0
rio negro,9 de julio,prahuaniyeu,62049040,0,0,0,0,0,1,0,0,1,0.0
rio negro,9 de julio,sierra colorada,62049050,0,0,0,7,0,1,0,40,48,0.0
rio negro,9 de julio,yaminué,62049070,0,0,0,0,0,0,0,2,2,0.0
rio negro,9 de julio,treneta,62049060,0,0,0,0,0,0,0,2,2,0.0
rio negro,adolfo alsina,el cóndor,62007020,0,0,0,0,0,0,0,592,592,0.0
rio negro,adolfo alsina,guardia mitre,62007040,0,0,0,67,0,2,0,150,219,0.0
rio negro,adolfo alsina,san javier,62007080,0,0,0,0,0,1,0,330,331,0.0
rio negro,adolfo alsina,viedma,62007090,1899,2547,84,10701,1,4,0,253,15489,7.549609165154532
rio negro,avellaneda,chimpay,62014030,0,0,0,14,0,3,0,0,17,0.0
rio negro,avellaneda,choele choel,62014040,345,447,1,1395,0,1,0,16,2205,5.846438775057725
rio negro,avellaneda,coronel belisle,62014050,0,0,0,272,0,1,0,4,277,0.0
rio negro,avellaneda,darwin,62014060,0,0,0,182,0,1,0,1,184,0.0
rio negro,avellaneda,lamarque,62014070,0,1583,1,307,0,1,0,24,1916,0.0
rio negro,avellaneda,luis beltrán,62014080,0,622,1,1213,0,2,0,40,1878,0.0
rio negro,avellaneda,pomona,62014090,0,262,0,0,0,5,0,1,268,0.0
rio negro,bariloche,el bolsón,62021030,1800,266,0,3181,0,2,0,1160,6409,7.496097345175956
rio negro,bariloche,rio villegas,62021050,0,0,0,0,0,6,0,0,6,0.0
rio negro,bariloche,san carlos de bariloche,62021060,6840,3427,202,25433,15003,4,0,2005,52914,8.830689198760998
rio negro,bariloche,villa catedral,62021080,131,0,0,0,0,0,0,0,131,4.882801922586371
rio negro,bariloche,villa llao llao,62021030,191,0,0,0,0,0,0,0,191,5.2574953720277815
rio negro,bariloche,villa los coihues,62021100,0,0,0,0,0,1,0,0,1,0.0
rio negro,bariloche,villa mascardi,62021110,0,0,0,4,0,0,0,0,4,0.0
rio negro,bariloche,el foyel,62021040,0,0,0,0,0,3,0,0,3,0.0
rio negro,conesa,general conesa,62028020,76,0,0,8,0,1,0,0,85,4.343805421853684
rio negro,conesa,otros,Sin Datos,0,0,0,0,0,1,0,0,1,0.0
rio negro,el cuy,el cuy,62035030,38,0,5,1,0,2,0,0,46,3.6635616461296463
rio negro,el cuy,las perlas,62035040,0,0,0,208,0,1,0,144,353,0.0
rio negro,el cuy,mencué,62035050,0,0,0,0,0,2,0,0,2,0.0
rio negro,el cuy,valle azul,62035080,0,0,0,0,0,1,0,51,52,0.0
rio negro,el cuy,aguada guzmán,62035010,0,0,0,0,0,2,0,0,2,0.0
rio negro,el cuy,naupa huen,62035060,0,0,0,1,0,0,0,0,1,0.0
rio negro,el cuy,cerro policía,62035020,0,0,0,1,0,0,0,0,1,0.0
rio negro,general roca,allen,62042010,1114,0,16,2,0,3,0,782,1917,7.016609683894219
rio negro,general roca,barda del medio,62042030,0,0,0,0,0,1,0,260,261,0.0
rio negro,general roca,barrio el labrador,62042120,0,0,0,0,0,0,0,12,12,0.0
rio negro,general roca,barrio guerrico,62042160,35,0,3,893,0,0,0,0,931,3.58351893845611
rio negro,general roca,catriel,62042360,202,0,0,2880,0,2,0,19,3103,5.313205979041787
rio negro,general roca,cervantes,62042370,0,1,0,0,0,2,0,257,260,0.0
rio negro,general roca,chichinales,62042380,0,0,0,2,0,1,0,228,231,0.0
rio negro,general roca,cinco saltos,62042390,1418,0,4,2488,1,1,0,1220,5132,7.257707677160043
rio negro,general roca,cipolletti,62042400,1,20604,1,845,1,5,0,743,22200,0.6931471805599453
rio negro,general roca,contralmirante cordero,62042410,0,0,0,0,0,1,0,70,71,0.0
rio negro,general roca,general enrique godoy,62042430,0,0,0,2,0,1,0,284,287,0.0
rio negro,general roca,general fernández oro,62042440,238,0,2,2470,0,2,0,689,3401,5.476463551931511
